product_id,title,description,price,price_range,thumb_image,thumb_image_alt,is_customizable,product_url
56292,Lily Pad Drop Necklace,"During the last 30 years of his life, Claude Monet created a series of more than 250 canvases dedicated to the wondrous water lily. That’s one inspiring little plant. Carry the magic of nature’s floating, calming beauty wherever you go with Susan Rogers' elegant tribute. Hand-forged from recycled sterling silver and pressed with a realistic surface, each pendant is accented with drops of white topaz that sparkle like fresh morning dew. Handmade in New York.",165.0,"[165.0, 165.0]",https://www.uncommongoods.com/images/items/56200/56292_1_360px.jpg,https://www.uncommongoods.com/images/items/56200/56292_2_360px.jpg,,https://www.uncommongoods.com/product/lily-pad-drop-necklace
53102,Drink Marker Wine Aerators - Set of 6,"A little air can take your freshly uncorked wine from good to great. Rather than decanting and waiting, just clip one of these aerators to the inside of your glass. The nubs create bubbles as you swirl the vino about, instantly opening up the flavors. These handy helpers stay put, so sip as usual—no surprise splashes here. And because each one in the set is a different color, you won’t confuse your glass with another. So go ahead, serve a bottle last minute. The wine (and you) can breathe easy. Made in China.",15.0,"[15.0, 15.0]",https://www.uncommongoods.com/images/items/53100/53102_1_360px.jpg,https://www.uncommongoods.com/images/items/53100/53102_2_360px.jpg,,https://www.uncommongoods.com/product/drink-marker-wine-aerators-set-of-6
55808,Iridescent Dahlia Glasses - Set of 4,"If you want to tell your friends that these glittering glasses have been in your family for generations, your secret’s safe with us. No one could blame you when this tableware displays all the opulent design and craftsmanship anyone would expect in a vintage treasure. Iridescent glass reflects light with a rainbow effect while the blooming floral motifs evoke the sweetness of summer. Available in sets of four, these tumblers are graceful enough for an elegant garden party or holiday gathering, but so solidly handcrafted they’re sure to become cherished heirlooms—just like you always said said they were. Choose from Aqua Shimmer or Green Shimmer. Handmade in Ohio.",75.0,"[75.0, 75.0]",https://www.uncommongoods.com/images/items/55800/55808_1_360px.jpg,https://www.uncommongoods.com/images/items/55800/55808_2_360px.jpg,,https://www.uncommongoods.com/product/iridescent-dahlia-glasses-set-of-4
56027,Ocean Reflections Cuff Bracelet,"The ocean isn’t just a place you visit, it’s a spirit that soothes, energizes, and inspires. Jen Lesee captures all of those feelings in her recycled sterling silver cuff. Jen creates the flowing waves by hand-cutting silver wire and fusing it onto the base—a 20-step process that’s stronger than soldering. Next, she illuminates the bracelet with a 22-karat-gold moon and stars, and finishes it with a patina that lends eye-catching depth. The result is a statement piece that evokes the beauty and serenity of the sea for all who wear it. Handmade in Colorado.  ",680.0,"[680.0, 680.0]",https://www.uncommongoods.com/images/items/56000/56027_1_360px.jpg,https://www.uncommongoods.com/images/items/56000/56027_2_360px.jpg,,https://www.uncommongoods.com/product/ocean-reflections-cuff-bracelet
55213,Filipino Simmering Sauces,"“It blew my mind,” says Jake Deleon, ""to know that Filipinos make up the second largest Asian American group, yet our crazy-delicious cuisine has almost zero representation on grocery shelves.” The first-generation Filipino American created these easy-to-use simmer sauces to make it simple for anyone to try some of the country’s most iconic comfort food dishes.Many Filipinos consider adobo to be the national dish of the Philippines. Jake's version is a mouthwatering sweet/sour/umami combination of soy sauce, coconut vinegar, and garlic. His kare-kare mixes creamy peanut, coconut vinegar, and date nectar into a savory, tangy, slightly sweet blend. And his caldereta sauce—Jake calls it ”the culinary love child of Philippine and Spanish cuisine”—is a zesty, slow-cooked blend of tomatoes, red bell peppers, and coconut vinegar with a hint of chili pepper.Use them to cook authentic Pinoy dishes or try them as marinades, condiments, or all-purpose flavoring for your rice, stir-frys, or noodles. All three are vegan and have no sugar, gluten, dairy, or artificial additives and preservatives. Handmade in New York. ",35.0,"[35.0, 35.0]",https://www.uncommongoods.com/images/items/55200/55213_1_360px.jpg,https://www.uncommongoods.com/images/items/55200/55213_2_360px.jpg,,https://www.uncommongoods.com/product/filipino-simmering-sauces
55641,Japanese Mino Yaki Bowl Set,"A type of handmade Japanese pottery made in the Gifu region for many centuries, Mino-yaki ware was often used in tea ceremonies. Since then, it's become all-purpose pottery, with contemporary potters putting their own stamps on the ancient traditions. Take this set of everyday bowls, for example. Each glazed a different earthy color, they epitomize wabi-sabi Japanese design. From fine olives to junk-food guilty pleasures, their rustic elegance elevates whatever you serve in them. Handmade in Japan.",35.0,"[35.0, 35.0]",https://www.uncommongoods.com/images/items/55600/55641_4_360px.jpg,https://www.uncommongoods.com/images/items/55600/55641_1_360px.jpg,,https://www.uncommongoods.com/product/japanese-mino-yaki-bowl-set
55948,14k Gold Nautilus Necklace,"The nautilus shell is thought to symbolize renewal, expansion, and order amid chaos, while its sacred geometry defines beauty in nature. Its hypnotic shape inspired the curiosity of Britta Ambauen, who hand-cast its likeness to make this gorgeous necklace. The recycled 14-karat-gold pendant, strung on a coordinating chain, is both a modern heirloom and a shining tribute to the shell’s everlasting appeal. Handmade in Washington.",980.0,"[980.0, 980.0]",https://www.uncommongoods.com/images/items/55900/55948_1_360px.jpg,https://www.uncommongoods.com/images/items/55900/55948_2_360px.jpg,,https://www.uncommongoods.com/product/14k-gold-nautilus-necklace
53045,Personalized Home Plate Wall Art,"Can you ever forget your first trip to the ballpark? That hum of excitement, the thrill of seeing the players take the field—and the joy of being with someone who loved you enough to introduce you to glorious baseball. Say thank you with Timothy Kuncis' handmade, personalized home plate. Timothy cuts each plaque to the exact dimensions of a regulation home plate and finishes it with the name and number of your choice; say, a meaningful date, or their favorite player's number. Crafted from wood—just like home plates in the old days—this heirloom-worthy art piece has a rustic look that’s just right for a family room, office, man cave, or she shed. Handmade in Illinois.",200.0,"[200.0, 200.0]",https://www.uncommongoods.com/images/items/53000/53045_1_360px.jpg,https://www.uncommongoods.com/images/items/53000/53045_2_360px.jpg,,https://www.uncommongoods.com/product/personalized-home-plate-wall-art
55720,Metamorphosis Planter Pick Set,"As we grow, change is a constant in life—so why not celebrate it? That’s the inspiration behind Yvonne Leung’s metamorphosis plant pick duo. One pick features a caterpillar engraved with “i am becoming,” reminding us that we're always evolving, while the second showcases a butterfly in flight engraved with “Find Your Wings,” representing the freedom that different life stages bring. Each one is made of sustainably sourced American hardwood; simply stick into plant soil and enjoy. Made in California. ",18.0,"[18.0, 18.0]",https://www.uncommongoods.com/images/items/55700/55720_1_360px.jpg,https://www.uncommongoods.com/images/items/55700/55720_2_360px.jpg,,https://www.uncommongoods.com/product/metamorphosis-planter-pick-set
20948,I'll Be There Necklace,"Keep a beautiful reminder of the friends who have always stood by you close to your heart. Designed by Kathy Bransfield, the 22K gold-plated brass cut out of two trees standing firmly together is perfectly paired with a promise given by a true friend:  



If it hurts too much to look back, but you're too scared to look ahead, just look beside you and I'll be there.



Celebrate friendship and love every day with this tasteful reminder. Handmade in California.",109.0,"[109.0, 109.0]",https://www.uncommongoods.com/images/items/20900/20948_1_360px.jpg,https://www.uncommongoods.com/images/items/20900/20948_2_360px.jpg,,https://www.uncommongoods.com/product/ill-be-there-necklace
54498,Party Time Snack Bowls – Set of 2,"A savvy way to serve nuts, tortillas, salsas, and much more, these party-ready bowls bring unending fun to your buffet table. Each earthenware bowl is hand-thrown by artisans who practice traditional glazing techniques resulting in a silky, durable finish worth celebrating. Fill them with sliced veggies, assorted cheeses, fresh fruit, or use them to create the perfect chip-and-dip duo. When it's time to party, this hand-painted pair really helps spread the word. Made in Mexico.",26.0,"[26.0, 26.0]",https://www.uncommongoods.com/images/items/54400/54498_1_360px.jpg,https://www.uncommongoods.com/images/items/54400/54498_2_360px.jpg,,https://www.uncommongoods.com/product/party-time-snack-bowls-set-of-2
51263,540 Colors 3D Puzzle,"We all could use a little more color in our lives—or 540 more colors, that is. With that many puzzle pieces, each in a slightly different shade, this 3D sphere-shaped jigsaw puzzle will excite your inner artist. Explore the color scale as you challenge yourself to piece together each individual hue exactly in relation to the next. The finished result is a rainbow ombre gradient that fades to white at one pole of the puzzle globe and to black at the other. It even comes with a stand, so you can turn your accomplishment into a piece of décor after you place the last piece. Made in Germany.",70.0,"[70.0, 70.0]",https://www.uncommongoods.com/images/items/51200/51263_1_360px.jpg,https://www.uncommongoods.com/images/items/51200/51263_2_360px.jpg,,https://www.uncommongoods.com/product/540-colors-3d-puzzle
55064,Truffle Granola & Honey Set,"Continental breakfast, meet the intercontinental breakfast:  Jamie Kim and Jimmy Kunz's inspired collaboration elevates good old American granola with winter truffles from Périgord, France. Each bite is filled with the indulgent flavors of honey-butter toasted oats and the subtle, earthy fragrance of truffle. Use the aromatic truffle honey to make luxurious marinades and drinks, or serve it on your cheeseboard to your lucky guests. Best idea yet: combine the two for the height of crunchy delight with yogurt or ice cream. In other words, indulge from breakfast to dessert. Made in New York.",30.0,"[30.0, 30.0]",https://www.uncommongoods.com/images/items/55000/55064_1_360px.jpg,https://www.uncommongoods.com/images/items/55000/55064_2_360px.jpg,,https://www.uncommongoods.com/product/truffle-granola-honey-set
55037,Crack-Your-Own Geode & Crystal Terrariums,It’s the inside of what’s inside of this mini terrarium that counts. Each of these handmade enclosures houses an unbroken geode for you to crack open to discover the glistening beauty inside. Sitting among the included reindeer and Spanish moss is another crystal companion—your choice of rose quartz (said to radiate healing and love) or amethyst (said to clear negative energy and create tranquil space). Place it anywhere that needs some semiprecious sparkle and good vibes. Handmade in Utah.,16.0,"[16.0, 16.0]",https://www.uncommongoods.com/images/items/55000/55037_1_360px.jpg,https://www.uncommongoods.com/images/items/55000/55037_2_360px.jpg,,https://www.uncommongoods.com/product/crack-your-own-geode-crystal-terrariums
54710,Intersection of Love T-Shirt Unisex,"Wherever you and your sweetie first crossed paths, celebrate the journey forward together with personalized shirts featuring Philadelphia artist Patricia Carlin's iconic street sign artwork. Each shirt can be customized with two names, two dates, and your choice of illustration placement (front or back). A thoughtful gift for anniversaries, wedding parties, or just because you and your soul mate found each other at the intersection of love. Printed in the USA.  Please note: because these tees are completely customized for you and yours, they are not refundable. To be sure you're happy with your order, please click or tap on ""See All Options"" (above) for our Sizing Chart and a gallery of personalization choices. Still have questions? Email us at help@uncommongoods.com.",,"[45.0, 180.0]",https://www.uncommongoods.com/images/items/54700/54710_1_360px.jpg,https://www.uncommongoods.com/images/items/54700/54710_2_360px.jpg,,https://www.uncommongoods.com/product/intersection-of-love-t-shirt-unisex
26537,Secret Decoder Ring,"While creating a treasure hunt for his two young daughters, Seth Sterling wanted to include a clue that required a secret-decoder ring like those he remembered from his youth. But after a search for one left him empty handed, he decided to design one himself. Modeled in the spirit of those used to crack codes during radio shows of the golden era, such as Little Orphan Annie and Captain Midnight, his modern secret decoder ring lets amateur ciphers  test their knack for code-breaking. His stylish and smart stainless steel ring reveals a secret code with every turn. Spin the ring to find the hidden letter that each number represents. A game-meets-accessory best enjoyed with your friends, siblings, or partner, you'll have a blast taking turns leaving coded notes for each other to find and figure out. 10-3-24-7 8-23-16! (Have fun!) Made in China.",17.0,"[17.0, 17.0]",https://www.uncommongoods.com/images/items/26500/26537_1_360px.jpg,https://www.uncommongoods.com/images/items/26500/26537_2_360px.jpg,,https://www.uncommongoods.com/product/secret-decoder-ring
54296,Molten Celestial Charm Necklace,"People have turned their gazes toward the night sky since the dawn of humankind, and for good reason: The moon and stars are truly a sight to behold. That’s why Anne Harrill re-created those heavenly bodies on her stellar (and, for that matter, lunar) necklaces in rhinestones. They’re each displayed on a gold-plated pendant that looks like a drop of molten metal, which is strung on a coordinating chain. Slip on one of these necklaces to bring some of that sparkling magic to your look. Oh, and don’t be surprised when they catch a few eyes. Handmade in Cleveland, Ohio.",44.0,"[44.0, 44.0]",https://www.uncommongoods.com/images/items/54200/54296_1_360px.jpg,https://www.uncommongoods.com/images/items/54200/54296_2_360px.jpg,,https://www.uncommongoods.com/product/molten-celestial-charm-necklace
54693,Mental Health Stories for Kids,"The worst thing about being anxious, or sad, or angry when you’re a kid? You think everyone else is doing just fine. This remarkable book reassures young folks that they’re not alone and proves that mental health issues won’t stop them from becoming who they want to be. It celebrates 28 famous people from sports, entertainment, art, science, even royalty, who lived with—and overcame—challenges that range from anorexia to depression and more. With relatable language and brilliant artwork, this slim volume encourages tweens and teens to think of themselves positively and be more open to talking about their feelings and asking for help. Printed in China. ",18.0,"[18.0, 18.0]",https://www.uncommongoods.com/images/items/54600/54693_1_360px.jpg,https://www.uncommongoods.com/images/items/54600/54693_2_360px.jpg,,https://www.uncommongoods.com/product/mental-health-stories-for-kids
47315,Who in the Room? Party Game,"What do your friends really think of you? The truth is revealed in this conversation game for adults full of juicy questions, each of which begins with, ""Who in the room...?"" Some are hypothetical (""Who in the room would survive the least amount of time on a desert island?""); some are awkward (""Who in the room pees in the shower?""). Then everyone points to the person they think best fits the answer. 300 questions. 1000 debates. A million laughs. Made in Poland.",20.0,"[20.0, 20.0]",https://www.uncommongoods.com/images/items/47300/47315_1_360px.jpg,https://www.uncommongoods.com,,https://www.uncommongoods.com/product/who-in-the-room-party-game
52512,Custom Message in a Bottle Sculpture,"Missing your loved ones? This handblown glass sculpture not only captures the beauty of the sea, it carries your message inside it too. Crafted by childhood friends Michael Richardson, Justin Tarducci, and Timothy Underwood in the Ocean State, each bottle contains a custom note that’s easy for your loved one to remove and reread any time they need a pick-me-up. (To handwrite the note, leave the message field blank when you order, then take your pen to the clean slip of paper provided.) Designed for beach lovers—and all those who are close to your heart but oceans away. Handmade in Rhode Island.",100.0,"[100.0, 100.0]",https://www.uncommongoods.com/images/items/52500/52512_1_360px.jpg,https://www.uncommongoods.com/images/items/52500/52512_2_360px.jpg,,https://www.uncommongoods.com/product/custom-message-in-a-bottle-sculpture
52789,Bamboo Garden Cork Yoga Wheel,"Yoga practitioners at all levels can deepen their stretches with this cork-backed yoga wheel. As sturdy as your favorite cork yoga blocks and featuring a tranquil design of bamboo leaves, the wheel is a helpful tool whether you're trying more challenging poses or you just want to release tension from sore muscles. A guidebook of poses is included to show you safe, easy ways to integrate the wheel in your practice. Made in China from sustainably sourced cork.",65.0,"[65.0, 65.0]",https://www.uncommongoods.com/images/items/52700/52789_1_360px.jpg,https://www.uncommongoods.com/images/items/52700/52789_2_360px.jpg,,https://www.uncommongoods.com/product/bamboo-garden-cork-yoga-wheel
56285,Floating Lily Pad Earrings,"Susan Rodgers crafts recycled sterling silver into charming lily pads.

Asymmetrical, mismatched silhouette
Hand-hammered texture
Handmade of recycled silver by Susan Rodgers in New York
",195.0,"[195.0, 195.0]",https://www.uncommongoods.com/images/items/56200/56285_1_360px.jpg,https://www.uncommongoods.com/images/items/56200/56285_2_360px.jpg,,https://www.uncommongoods.com/product/floating-lily-pad-earrings
52852,Vertical Urban Garden Planters - Set of 5,"Bryan Meador came up with the idea for these ingenious planters while walking through an industrial area near his home that’s “covered in chain-link fences and littered with plastic bottles.” He began to dream of greenifying the desolate space and similar ones in any city. The 100% recycled plastic planters he designed clip or mount easily to vertical walls or fences. Fill each with a gallon of soil, grow whatever you like, and beautify your neighborhood while simultaneously taking direct action to fight climate change. Vertical gardens have many environmental benefits, like helping to clean the air and sequester carbon dioxide. “My ultimate goal for this is to empower people,” says Bryan. “We have to create the future we want.” Hardware is included. Designed in Kingston, New York. Made in New York.",55.0,"[55.0, 55.0]",https://www.uncommongoods.com/images/items/52800/52852_2_360px.jpg,https://www.uncommongoods.com/images/items/52800/52852_1_360px.jpg,,https://www.uncommongoods.com/product/vertical-urban-garden-planters-set-of-5
51073,World Never Sleeps Interactive Travel Map,"Late at night, when we can't sleep, we like to plan our future travels. Now we can do it by the soft light of this glow-in-the-dark travel map, complete with flags to mark where you've been (or where you want to go). When hung near a window, it absorbs sunlight during the day. At night, the flags glow—and so do the global cities that never sleep. It's a reminder that somewhere in the world, there's always another dreamer, wide awake and thinking of where to explore next. Made in Spain.
",52.0,"[52.0, 52.0]",https://www.uncommongoods.com/images/items/51000/51073_1_360px.jpg,https://www.uncommongoods.com/images/items/51000/51073_5_360px.jpg,,https://www.uncommongoods.com/product/world-never-sleeps-interactive-travel-map
20372,F in Exams,"Question: Use the word ""doldrums"" in a sentence. If you answered ""I cannot play the doldrums,"" you're correct! At least according to this hilarious book of wrong answers, celebrating the creative side of failure with 250 true life responses to common test questions from grade school through high school.

This clever collection of longshots resembles the early morning exams of our youth--you know the ones--with amusing answers collected from American and British students from tests in science, math, tech, psych, history, and English. A touching, funny and oh-so-real look at everyday blunders, this little pick-me-up is sure to bring smiles to any student, teacher or class clown. Printed in China.",8.5,"[8.5, 8.5]",https://www.uncommongoods.com/images/items/20300/20372_1_360px.jpg,https://www.uncommongoods.com/images/items/20300/20372_2_360px.jpg,,https://www.uncommongoods.com/product/f-in-exams
55086,Habit Tracking Calendar,"Vincent Van Gogh once said, ""Great things are not done by impulse, but by a series of small things brought together."" Michele Ferron's habit tracker helps you attain goals through a method that would make the legendary Dutch painter proud. Including space for six intentions and a spiral-shaped daily progress log, the calendar builds healthy routines by breaking objectives into manageable steps. It even includes a guide to help get the most out of its innovative layout. With inspirational quotes to keep you motivated, its undated design makes it easy to start chasing after dreams whenever. A year from now, you'll celebrate having started a year ago. Made in Cornwall, United Kingdom.",13.0,"[13.0, 13.0]",https://www.uncommongoods.com/images/items/55000/55086_1_360px.jpg,https://www.uncommongoods.com/images/items/55000/55086_2_360px.jpg,,https://www.uncommongoods.com/product/habit-tracking-calendar
47669,Wavy Flower Bowl,"We think Mother Nature would be proud of the process Lisa Fida uses to create this floral glass bowl. She's inspired by the yellow, red, and white perennial favorites but turns to her computer to create a multicolored silkscreen of the flower. It's printed onto a glass disk, which Lisa then fuses to another in her kiln to protect the vibrant image from fading or chipping. Finally, the glass circle is ""slumped"" (glassmaker speak for letting a mold and gravity give a new shape to a piece), creating a wavy edge that reminds us of blossoms waving in the wind. It adds springy style to serving fruit, salads, or bread. Handmade in Lowell, Maine.",55.0,"[55.0, 55.0]",https://www.uncommongoods.com/images/items/47600/47669_1_360px.jpg,https://www.uncommongoods.com/images/items/47600/47669_2_360px.jpg,,https://www.uncommongoods.com/product/wavy-flower-bowl
51950,Dog Face Pillow,"Ode to dogs: Scruff-faced woofer and bath time grouch, if only you could keep your paws off the couch. Celebrate your pup with this sweet pillow that lets you enjoy their company while you lounge on the sofa. You know, minus the fur and dirt. Each 100% wool design is hook-sewn by hand to resemble your furry family member. It's the kind of thing you'll keep for life, kind of like those mud stains on your cushions. Handmade in India.",25.0,"[25.0, 25.0]",https://www.uncommongoods.com/images/items/51900/51950_1_360px.jpg,https://www.uncommongoods.com/images/items/51900/51950_3_360px.jpg,,https://www.uncommongoods.com/product/dog-face-pillow
53313,All-Day Scented Bracelet Set,"With glossy, faceted stones and a glittering charm, Lisa Hoffman's bracelet is a statement piece that delights more than just the eye. You see, Lisa is both a jewelry designer and a master perfumer, and she has created an enchantingly clever way to wear her original, hand-blended fragrances. 

The filigree charm holds tiny beads fashioned from natural wood flour and Lisa's pure, undiluted fragrance oils. These little marvels release blooms of subtle scent throughout the day and can last for up to one month. Pop open the clasp to replace the spheres, change the fragrance, or mix different ones together to create your own customized bouquet. Lovely on its own and beautiful when stacked, each bracelet comes with samples of three divine fragrances, with full-size refills available. Bracelets made in China. Fragrance beads made in New York.",,"[22.0, 48.0]",https://www.uncommongoods.com/images/items/53300/53313_3_360px.jpg,https://www.uncommongoods.com/images/items/53300/53313_1_360px.jpg,,https://www.uncommongoods.com/product/all-day-scented-bracelet-set
54562,International Travel Keepsake Journal,"Inspire their wanderlust before the adventure begins. Made by graphic designer and mom Alicia Whetton, this hand-finished journal has your two- or four-week trip covered, starting with a spot for kids to create their own passport. From there they document the world as they go with yummy foods they eat, new animals they meet, and all the funny stories that happen along the way. You can even add on an activity section to keep them busy during layovers and long rides (we got you, parents). When the trip’s done, this journal will be the busiest book on the shelf, filled with memories to revisit time and time again.  ",,"[8.0, 32.0]",https://www.uncommongoods.com/images/items/54500/54562_1_360px.jpg,https://www.uncommongoods.com/images/items/54500/54562_2_360px.jpg,,https://www.uncommongoods.com/product/international-travel-keepsake-journal
50229,Zodiac Rings,"Listen, you don’t have to be a Leo to enjoy the finer, shinier things in life. Every sign is represented when it comes to these handcrafted, 18k gold-plated bronze rings-and maker Tanya Gruenberg brings her appreciation for tradition yet knack for a modern twist to each. The signature zodiac symbols paired with a cool, textured look make each piece worth a second glance. Snag one for yourself and embrace your zodiac destiny, or make it a personalized birthday gift with an extra special meaning. Handmade in Miami, Florida.",68.0,"[68.0, 68.0]",https://www.uncommongoods.com/images/items/50200/50229_1_360px.jpg,https://www.uncommongoods.com/images/items/50200/50229_2_360px.jpg,,https://www.uncommongoods.com/product/zodiac-rings
50300,Veggie Ricer Tool,"When is rice not rice? No, that’s not a Zen Buddhist riddle. The answer is: When it’s made from your favorite vegetable. Make cauliflower rice for pizza crust, broccoli rice as a savory side, or sweet potato rice because—delicious—with this handy tool. Its unique design of meshed teeth make short work of vegetables with a few intuitive twists. Throw the three sections in the dishwasher for easy clean up. Made in China.",15.0,"[15.0, 15.0]",https://www.uncommongoods.com/images/items/50300/50300_1_360px.jpg,https://www.uncommongoods.com/images/items/50300/50300_3_360px.jpg,,https://www.uncommongoods.com/product/veggie-ricer-tool
55332,Inhale Exhale Aromatherapy Set ,"When cold and flu season rolls around, don’t forget that Mother Nature was the original doctor. Her prescription? The potent herbs and essential oils you’ll find in Elise Caldarola's aromatherapy set. Scoop the steaming blend into a heatproof bowl, pour in hot water, then lean your towel-tented head over it to inhale in the sinus-clearing mix of peppermint, rosemary, thyme, and more. Afterward, rub in the chest balm to breathe in the soothing vapors of botanicals, including white pine needles, menthol, and eucalyptus. Ahhh…just what the doctor ordered. Handmade in New York.",38.0,"[38.0, 38.0]",https://www.uncommongoods.com/images/items/55300/55332_1_360px.jpg,https://www.uncommongoods.com/images/items/55300/55332_2_360px.jpg,,https://www.uncommongoods.com/product/inhale-exhale-aromatherapy-set
55432,Hot Harissa Trio Gift Set,"Just one look at these brilliantly colored harissas is enough to make any spice lover's mouth water. Sonya Patel sources the freshest global ingredients to create three distinctive versions of the zesty, versatile condiment. The Original flavor is Sonya’s signature sauce, with a custom blend of chilies, spices, and a touch of lemon. Mint is a zingy twist on the original, and Cilantro is refreshingly herbal with a tart burst of lime. All three are hand-blended for peak flavor and ready to use in recipes or savor straight out of the jar. Colorfully boxed and ready to gift to your favorite heat-seeker—if you can resist dipping into them yourself. Blended in Ohio from internationally sourced ingredients.",18.0,"[18.0, 18.0]",https://www.uncommongoods.com/images/items/55400/55432_1_360px.jpg,https://www.uncommongoods.com/images/items/55400/55432_2_360px.jpg,,https://www.uncommongoods.com/product/hot-harissa-trio-gift-set
51551,On-the-Go Fruit & Veggie Colander,"Grab fresh berries for breakfast or a cherry tomato afternoon snack with this handy to-go pot. The colander insert lets you rinse your gorgeous fruit or veggies on the spot. Or, if you prefer do it before you run out the door—the leak-proof lid means any excess water won’t drip into your bag. The included stainless steel fork makes this an all-in-one produce packing solution. Made in Holland from BPA-free plastic. ",18.0,"[18.0, 18.0]",https://www.uncommongoods.com/images/items/51500/51551_1_360px.jpg,https://www.uncommongoods.com/images/items/51500/51551_2_360px.jpg,,https://www.uncommongoods.com/product/on-the-go-fruit-veggie-colander
50122,Socks That Protect Sharks,"We're gonna need a bigger sock drawer. Apologies—get that Jaws image out of your head: it's the sharks that need saving this time. This hammerhead-printed pair supports Oceana’s efforts to conserve the toothy fish, whose survival is being threatened by overfishing, habitat loss and shark finning. For every pair sold, Conscious Step, the company behind them, donates at least $1 to Oceana to help fund their work winning policy victories in the countries that govern much of the world's marine life. Made with Fairtrade, Vegan, and GOTS Certified cotton and printed with soy-based ink. Ethically made in India.",15.0,"[15.0, 15.0]",https://www.uncommongoods.com/images/items/50100/50122_1_360px.jpg,https://www.uncommongoods.com,,https://www.uncommongoods.com/product/socks-that-protect-sharks
54648,Quick Dry Packable Poncho,"Between blankets, snacks, sunscreen, and everything else you need for a day at the beach, your tote bag can get pretty full. Save space with this clever poncho, which does triple duty as your towel, cover-up, and a personal changing cabana (we'll explain). Throw it on after you've taken a dip in the ocean and the nanofiber material (which absorbs 2.3 times its weight in water) will get you dry in a jiffy. As for your soggy swimsuit, the poncho features a pass-through kangaroo pocket, allowing you to easily slip it off and change into dry clothes, all the while staying decent. A hidden zip pocket for valuables doubles as the storage pouch to pack the poncho into itself. This, combined with its light weight, makes it especially great to bring along if you're traveling, camping, or taking on any outdoor sports. Made in China.",70.0,"[70.0, 70.0]",https://www.uncommongoods.com/images/items/54600/54648_1_360px.jpg,https://www.uncommongoods.com/images/items/54600/54648_4_360px.jpg,,https://www.uncommongoods.com/product/quick-dry-packable-poncho
56377,Trade Secrets: Coffee Tasting Class,"There was a time when you had only one decision to make about coffee: regular or decaf. Now we can choose from a sumptuous range of varieties, origins, and roasts…but how many of us really know what we’re looking for in an extraordinary cup of joe? Join professional roaster, brewer, and taster James McCarthy for a 75-minute online class where you’ll discover secrets to tasting and appraising coffee the way the experts do.

Like wine and whiskey, coffee has distinct characteristics that anyone can learn to distinguish, so this class is an exciting gift for those who love coffee or café culture—and it’s especially fun to share with a friend or partner. You’ll be working with the Blind Taste Test Coffee Kit that comes with your purchase of this class: It includes five hand-selected coffees from around the world, sampling cups, tasting forms, and a detailed flavor wheel. James will introduce you to the side-by-side cupping technique that pros use to evaluate beans and brews. As the five varieties steep in their cups, James will explain the importance of coffee’s ""terroir,"" which includes everything from growing conditions to cultural influences. Next, he’ll show you how to sample like a savant: breaking the “crust” to release the heavenly aroma, and using two spoons for five rounds of tasting. 

You’ll identify and discuss subtle notes of fragrance, body, and flavor, like dark chocolate, blackberry, and cinnamon. Then comes the big reveal, when James shares the origin and profile of each sample, and you find out how closely your own appraisal matches the real thing. By the end of class, you’ll understand and appreciate coffee in a whole new way, and you’ll have the know-how to choose the brews that will make every cup more satisfying than ever.

Experiences make great gifts! To gift this class, simply purchase the class for the date/time you think will work for your recipient. If that doesn’t work for the recipient, no worries! Send an email that includes your order confirmation number to help@uncommongoods.com at least 48-hours prior and we’ll help get them moved into a scheduled class that works better for them. Please note: By default, order confirmations and event details are sent to the purchaser’s email. If you’d like the details sent directly to the recipient, email help@uncommongoods.com with the recipient’s email address and your order confirmation number.


Looking to host a private or corporate event? Email us at experiences@uncommongoods.com and we’ll help you plan the most uncommon of experiences.

Explore more of our upcoming Uncommon Experiences: View the Calendar",87.0,"[87.0, 87.0]",https://www.uncommongoods.com/images/items/56300/56377_1_360px.jpg,https://www.uncommongoods.com/images/items/56300/56377_2_360px.jpg,,https://www.uncommongoods.com/product/trade-secrets-coffee-tasting-class
54471,Guiding Pendulum Necklace,"We could all use a little guidance every now and then. Thankfully, with this necklace from Ariana Ost, you have some hanging right around your neck. She begins each handcrafted piece with a gold-filled copper chain in a lariat silhouette, then strings on a gold-plated copper cap (with a beautiful star-and-moon motif) that holds the crystal pendulum of your choice:

Rose Quartz: Represents self-love, healing the heart chakra, and protection from negative energy.
Sodalite: Believed to nurture creativity, release anger, and balance emotions.
Amethyst: Used for meditation, purportedly cleanses and protects from negative energy, and calms nervous energy.

Use the necklace to tap into your intuition by dangling over a surface, and then saying ?Show me yes? and ?Show me no.? Make note of which way the pendulum swings for each answer, then ask questions to receive gentle guidance for making your own decisions. Oh, and when you?re done, you have a lovely piece of jewelry to wear close to your heart. Handmade in New York.",60.0,"[60.0, 60.0]",https://www.uncommongoods.com/images/items/54400/54471_1_360px.jpg,https://www.uncommongoods.com/images/items/54400/54471_2_360px.jpg,,https://www.uncommongoods.com/product/guiding-pendulum-necklace
